Signal,SCR,SCL
6.9105,0.0,6.791762127993419
6.92,0.0,6.79185395079333
6.9295,0.0,6.79194577359324
6.94,0.0,6.7920375963931505
6.952,0.0,6.792129419193061
6.9645,0.0,6.792221241992971
6.9775,0.0,6.792313064792882
6.99,0.0,6.7924048875927925
7.0035,0.0,6.792496710392703
7.0175,0.0,6.792496710392703
7.031,0.0,6.7945835257903955
7.0465,0.0,6.796670341188088
7.062,0.0,6.79875715658578
7.078,0.0,6.800843971983473
7.0945,0.0,6.8029307873811655
7.1105,0.0,6.805017602778858
7.1255,0.0,6.807104418176551
7.1415,0.0,6.809191233574244
7.156,0.0,6.811278048971936
7.1705,0.0,6.813364864369628
7.1855,0.0,6.815451679767321
7.1965,0.0,6.817538495165014
7.2085,0.0,6.8196253105627065
7.218,0.0,6.821712125960399
7.2245,0.0,6.823798941358091
7.231,0.0,6.825885756755784
7.238,0.0,6.8279725721534765
7.246,0.0,6.830059387551169
7.2525,0.0,6.832146202948862
7.2595,0.0,6.834233018346555
7.266,0.0,6.836319833744247
7.2725,0.0,6.838406649141939
7.2765,0.0,6.840493464539632
7.2795,0.0,6.842580279937325
7.2845,0.0,6.8446670953350175
7.2895,0.0,6.84675391073271
7.2945,0.0,6.848840726130402
7.3,0.0,6.850927541528095
7.304,0.0,6.8530143569257875
7.305,0.0,6.85510117232348
7.306,0.0,6.857187987721173
7.308,0.0,6.859274803118865
7.312,0.0,6.861361618516558
7.316,0.0,6.86344843391425
7.319,0.0,6.865535249311943
7.3215,0.0,6.867622064709636
7.325,0.0,6.8697088801073285
7.3295,0.0,6.87179569550502
7.332,0.0,6.873882510902713
7.3345,0.0,6.875969326300406
7.3365,0.0,6.8780561416980985
7.3385,0.0,6.880142957095791
7.3415,0.0,6.882229772493484
7.3425,0.0,6.884316587891176
7.343,0.0,6.886403403288869
7.3445,0.0,6.888490218686561
7.3455,0.0,6.890577034084254
7.348,0.0,6.892663849481947
7.349,0.0,6.8947506648796395
7.3485,0.0,6.896837480277331
7.3495,0.0,6.898924295675024
7.3515,0.0,6.901011111072717
7.354,0.0,6.9030979264704095
7.3555,0.0,6.905184741868102
7.356,0.0,6.907271557265794
7.358,0.0,6.909358372663487
7.3605,0.0,6.91144518806118
7.361,0.0,6.913532003458872
7.3645,0.0,6.915618818856565
7.3705,0.0,6.917705634254258
7.3765,0.0,6.91979244965195
7.382,0.0,6.921879265049642
7.3885,0.0,6.923966080447335
7.3955,0.0,6.926052895845028
7.404,0.0,6.9281397112427205
7.4135,0.0,6.930226526640413
7.4255,0.0,6.932313342038105
7.439,0.0,6.934400157435798
7.4515,0.0,6.936486972833491
7.465,0.0,6.938573788231183
7.4775,0.0,6.940660603628876
7.488,0.0,6.942747419026569
7.499,0.0,6.944834234424261
7.5115,0.0,6.946921049821953
7.5235,0.0,6.949007865219646
7.534,0.0,6.951094680617339
7.5435,0.0,6.9531814960150315
7.5525,0.0,6.955268311412723
7.562,0.0,6.957355126810416
7.5705,0.0,6.959441942208109
7.581,0.0,6.961528757605802
7.5895,0.0,6.963615573003494
7.6,0.0,6.965702388401187
7.61,0.0,6.96778920379888
7.6205,0.0,6.969876019196572
7.6315,0.0,6.971962834594264
7.644,0.0,6.974049649991957
7.6575,0.0,6.97613646538965
7.673,0.0,6.9782232807873426
7.6905,0.0,6.980310096185034
7.707,0.0,6.982396911582727
7.7245,0.0,6.98448372698042
7.7435,0.0,6.986570542378113
7.7625,0.0,6.988657357775805
7.7805,0.0,6.990744173173498
7.8,0.0,6.99283098857119
7.8215,0.0,6.994917803968883
7.8445,0.0,6.997004619366575
7.867,0.0,6.999091434764268
7.8905,0.0,7.001178250161961
7.91,0.0,7.003265065559654
7.9285,0.0,7.005351880957345
7.9425,0.0,7.007438696355038
7.956,0.0,7.009525511752731
7.972,0.0,7.011612327150424
7.99,0.0,7.013699142548116
8.0065,0.0,7.015785957945809
8.0205,0.0,7.017872773343501
8.0325,0.0,7.019959588741194
8.045,0.0,7.022046404138886
8.056,0.0,7.024133219536579
8.0645,0.0,7.026220034934272
8.077,0.0,7.028306850331964
8.087,0.0,7.030393665729656
8.0985,0.0,7.032480481127349
8.1085,0.0,7.034567296525042
8.1165,0.0,7.036654111922735
8.123,0.1263184373703506,7.038740927320427
8.1295,0.0,7.040827742718119
8.1345,0.0,7.042914558115812
8.14,0.0,7.045001373513505
8.146,0.0,7.047088188911197
8.1525,0.0,7.04917500430889
8.1595,0.0,7.051261819706583
8.168,0.0,7.053348635104275
8.181,0.0,7.055435450501967
8.186,0.0,7.05752226589966
8.191,0.0,7.059609081297353
8.196,0.0,7.061695896695046
8.2,0.0,7.063782712092738
8.206,0.0,7.06586952749043
8.212,0.0,7.067956342888123
8.2165,0.0,7.070043158285816
8.218,0.0,7.072129973683508
8.2195,0.0,7.074216789081201
8.2215,0.0,7.076303604478893
8.226,0.0,7.078390419876586
8.2315,0.0,7.080477235274278
8.238,0.0,7.082564050671971
8.2425,0.0,7.084650866069664
8.245,0.0,7.086737681467357
8.248,0.0,7.088824496865049
8.2505,0.0,7.090911312262741
8.252,0.0,7.092998127660434
8.2535,0.0,7.095084943058127
8.257,0.0,7.097171758455819
8.262,0.0,7.099258573853512
8.267,0.0,7.101345389251204
8.27,0.0,7.103432204648897
8.2725,0.0,7.105519020046589
8.274,0.0,7.107605835444282
8.274,0.0,7.109692650841975
8.274,0.0,7.111779466239668
8.2755,0.0,7.1138662816373595
8.275,0.0,7.115953097035052
8.2765,0.0,7.118039912432745
8.28,0.0,7.120126727830438
8.2825,0.0,7.12221354322813
8.2835,0.0,7.124300358625823
8.2795,0.0,7.126387174023515
8.2785,0.0,7.128473989421208
8.279,0.0,7.1305608048189
8.2825,0.0,7.132647620216593
8.2825,0.0,7.134734435614286
8.282,0.0,7.136821251011979
8.2825,0.0,7.1389080664096705
8.281,0.0,7.140994881807363
8.2785,0.0,7.143081697205056
8.276,0.0,7.145168512602749
8.2735,0.0,7.147255328000441
8.273,0.0,7.149342143398133
8.2715,0.0,7.151428958795826
8.2685,0.0,7.153515774193519
8.2655,0.0,7.155602589591211
8.262,0.0,7.157689404988904
8.2585,0.0,7.159776220386597
8.2545,0.0,7.161863035784289
8.2515,0.0,7.1639498511819815
8.2495,0.0,7.166036666579674
8.249,0.0,7.168123481977367
8.249,0.0,7.17021029737506
8.2505,0.0,7.172297112772752
8.2505,0.0,7.174383928170444
8.25,0.0,7.176470743568137
8.2485,0.0,7.17855755896583
8.249,0.0,7.180644374363522
8.252,0.0,7.182731189761215
8.253,0.0,7.184818005158908
8.2545,0.0,7.1869048205566
8.256,0.0,7.1889916359542925
8.256,0.0,7.191078451351985
8.2565,0.0,7.193165266749678
8.256,0.0,7.195252082147371
8.258,0.0,7.1973388975450625
8.2605,0.0,7.199425712942755
8.261,0.0,7.201512528340448
8.262,0.0,7.203599343738141
8.2615,0.0,7.205686159135833
8.2595,0.0,7.207772974533526
8.2585,0.0,7.209859789931218
8.257,0.0,7.211946605328911
8.2565,0.0,7.2140334207266035
8.256,0.0,7.216120236124296
8.256,0.0,7.218207051521989
8.255,0.0,7.220293866919682
8.2525,0.0,7.2223806823173735
8.2495,0.0,7.224467497715066
8.247,0.0,7.226554313112759
8.2455,0.0,7.228641128510452
8.245,0.0,7.230727943908144
8.2495,0.0,7.232814759305837
8.2535,0.0,7.234901574703529
8.261,0.0,7.236988390101222
8.27,0.0,7.2390752054989145
8.2805,0.0,7.241162020896607
8.2955,0.0,7.2432488362943
8.312,0.0,7.245335651691993
8.3315,1.1221826435299367,7.2474224670896845
8.3545,0.0,7.249509282487377
8.3775,0.0,7.25159609788507
8.4015,0.0,7.253682913282763
8.4245,0.0,7.255769728680455
8.4465,0.0,7.257856544078148
8.4715,0.0,7.25994335947584
8.4935,0.0,7.262030174873533
8.515,0.0,7.2641169902712255
8.5375,0.0,7.266203805668918
8.5585,0.0,7.268290621066611
8.579,0.0,7.270377436464303
8.598,0.0,7.2724642518619955
8.615,0.0,7.274551067259688
8.6315,0.0,7.276637882657381
8.646,0.0,7.278724698055074
8.662,0.0,7.2808115134527664
8.6765,0.0,7.282898328850458
8.692,0.0,7.284985144248151
8.7025,0.0,7.287071959645844
8.71,0.0,7.2891587750435365
8.7185,0.0,7.291245590441229
8.729,0.0,7.293332405838922
8.7385,0.0,7.295419221236614
8.7475,0.0,7.2975060366343065
8.7515,0.0,7.299592852031999
8.754,0.0,7.301679667429692
8.7575,0.0,7.303766482827385
8.7585,0.0,7.3058532982250775
8.76,0.0,7.307940113622769
8.761,0.0,7.310026929020462
8.7605,0.0,7.312113744418155
8.762,0.0,7.3142005598158475
8.762,0.0,7.31628737521354
8.7615,0.0,7.318374190611232
8.762,0.0,7.320461006008925
8.7615,0.0,7.3225478214066175
8.7605,0.0,7.32463463680431
8.7595,0.0,7.326721452202003
8.7575,0.0,7.328808267599696
8.7575,0.0,7.330895082997388
8.7585,0.0,7.33298189839508
8.757,0.0,7.335068713792773
8.757,0.0,7.337155529190466
8.756,0.0,7.3392423445881585
8.753,0.0,7.34132915998585
8.748,0.0,7.343415975383543
8.7435,0.0,7.345502790781236
8.7425,0.0,7.3475896061789285
8.739,0.0,7.349676421576621
8.7345,0.0,7.351763236974314
8.73,0.0,7.353850052372007
8.7255,0.0,7.355936867769699
8.7185,0.0,7.358023683167391
8.7115,0.0,7.360110498565084
8.7045,0.0,7.362197313962777
8.6985,0.0,7.3642841293604695
8.6925,0.0,7.366370944758161
8.684,0.0,7.368457760155854
8.6775,0.0,7.370544575553547
8.6675,0.0,7.3726313909512395
8.6605,0.0,7.374718206348932
8.652,0.0,7.376805021746625
8.6435,0.0,7.378891837144318
8.6345,0.0,7.38097865254201
8.627,0.0,7.383065467939702
8.6195,0.0,7.385152283337395
8.6125,0.0,7.387239098735088
8.603,0.0,7.3893259141327805
8.595,0.0,7.391412729530472
8.5875,0.0,7.393499544928165
8.579,0.0,7.395586360325858
8.5745,0.0,7.3976731757235505
8.5675,0.0,7.399759991121243
8.5615,0.0,7.401846806518936
8.554,0.0,7.403933621916628
8.5465,0.0,7.406020437314321
8.5395,0.0,7.408107252712013
8.532,0.0,7.410194068109706
8.526,0.0,7.412280883507399
8.522,0.0,7.414367698905091
8.518,0.0,7.416454514302783
8.5135,0.0,7.418541329700476
8.509,0.0,7.420628145098169
8.505,0.0,7.4227149604958615
8.5015,0.0,7.424801775893554
8.498,0.0,7.426888591291247
8.494,0.0,7.428975406688939
8.4915,0.0,7.431062222086632
8.4905,0.0,7.433149037484324
8.489,0.0,7.435235852882017
8.489,0.0,7.43732266827971
8.489,0.0,7.439409483677402
8.49,0.0,7.441496299075094
8.491,0.0,7.443583114472787
8.493,0.0,7.44566992987048
8.497,0.0,7.4477567452681726
8.502,0.0,7.449843560665865
8.5065,0.0,7.451930376063557
8.5105,0.0,7.45401719146125
8.514,0.0,7.456104006858943
8.5175,0.0,7.458190822256635
8.5215,2.7224210695469084,7.458190822256635
8.526,0.0,7.459511688407189
8.53,0.0,7.460832554557743
8.534,0.0,7.462153420708296
8.5365,0.0,7.463474286858849
8.539,0.0,7.464795153009403
8.5425,0.0,7.466116019159957
8.543,0.0,7.4674368853105095
8.5445,0.0,7.468757751461063
8.5465,0.0,7.470078617611617
8.548,0.0,7.471399483762171
8.549,0.0,7.4727203499127235
8.5495,0.0,7.474041216063277
8.5495,0.0,7.475362082213831
8.548,0.0,7.476682948364385
8.5465,0.0,7.478003814514938
8.5455,0.0,7.479324680665491
8.5455,0.0,7.480645546816045
8.543,0.0,7.481966412966599
8.541,0.0,7.483287279117152
8.5405,0.0,7.484608145267705
8.537,0.0,7.485929011418259
8.5335,0.0,7.4872498775688126
8.53,0.0,7.488570743719366
8.5265,0.0,7.489891609869919
8.524,0.0,7.491212476020473
8.522,0.0,7.4925333421710265
8.5195,0.0,7.49385420832158
8.5175,0.0,7.495175074472134
8.5125,0.0,7.496495940622687
8.51,0.0,7.4978168067732405
8.505,0.0,7.499137672923794
8.5025,0.0,7.500458539074348
8.499,0.0,7.501779405224901
8.495,0.0,7.503100271375454
8.492,0.0,7.504421137526008
8.489,0.0,7.505742003676562
8.4845,0.0,7.507062869827115
8.481,0.0,7.508383735977668
8.477,0.0,7.509704602128222
8.4725,0.0,7.511025468278776
8.4705,0.0,7.5123463344293295
8.468,0.0,7.513667200579882
8.466,0.0,7.514988066730436
8.4635,0.0,7.51630893288099
8.459,0.0,7.5176297990315435
8.455,0.0,7.518950665182096
8.4515,0.0,7.52027153133265
8.448,0.0,7.521592397483204
8.446,0.0,7.5229132636337575
8.4435,0.0,7.52423412978431
8.4415,0.0,7.525554995934864
8.439,0.0,7.526875862085418
8.4365,0.0,7.528196728235971
8.434,0.0,7.529517594386525
8.4325,0.0,7.530838460537078
8.4305,0.0,7.532159326687632
8.4295,0.0,7.533480192838185
8.4295,0.09194769167545534,7.534801058988739
8.429,0.0,7.536121925139292
8.4295,0.0,7.537442791289846
8.4285,0.0,7.538763657440399
8.4295,0.0,7.540084523590953
8.43,0.0,7.541405389741506
8.431,0.0,7.54272625589206
8.4325,0.0,7.544047122042613
8.4335,0.0,7.545367988193167
8.4345,0.0,7.546688854343721
8.436,0.0,7.5480097204942735
8.4375,0.0,7.549330586644827
8.438,0.0,7.550651452795381
8.4385,0.0,7.551972318945935
8.4395,0.0,7.5532931850964875
8.4405,0.0,7.554614051247041
8.4425,0.0,7.555934917397595
8.445,0.0,7.557255783548149
8.4465,0.0,7.5585766496987015
8.446,0.0,7.559897515849255
8.445,0.0,7.561218381999809
8.4445,0.0,7.562539248150363
8.444,0.0,7.563860114300916
8.4445,0.0,7.565180980451469
8.4435,0.0,7.566501846602023
8.4425,0.0,7.567822712752577
8.4415,0.0,7.56914357890313
8.4385,0.0,7.570464445053683
8.4355,0.0,7.571785311204237
8.4325,0.0,7.5731061773547905
8.429,0.0,7.574427043505344
8.427,0.0,7.575747909655897
8.4255,0.0,7.577068775806451
8.424,0.0,7.5783896419570045
8.4205,0.0,7.579710508107558
8.4175,0.0,7.581031374258112
8.415,0.0,7.582352240408665
8.412,0.0,7.5836731065592184
8.4095,0.0,7.584993972709772
8.407,0.0,7.586314838860326
8.404,0.0,7.587635705010879
8.401,0.0,7.588956571161432
8.3975,0.0,7.590277437311986
8.3935,0.0,7.59159830346254
8.3885,0.0,7.5929191696130935
8.384,0.0,7.594240035763646
8.3805,0.0,7.5955609019142
8.3775,0.0,7.596881768064754
8.3745,0.0,7.5982026342153075
8.371,0.0,7.59952350036586
8.367,0.0,7.600844366516414
8.3625,0.0,7.602165232666968
8.3585,0.0,7.6034860988175215
8.354,0.0,7.604806964968074
8.35,0.0,7.606127831118628
8.347,0.0,7.607448697269182
8.343,0.0,7.608769563419735
8.34,0.0,7.610090429570288
8.3355,0.0,7.611411295720842
8.33,0.0,7.612732161871396
8.325,0.0,7.614053028021949
8.321,0.0,7.615373894172503
8.3175,0.0,7.616694760323056
8.3135,0.0,7.61801562647361
8.311,0.0,7.619336492624163
8.3075,0.0,7.620657358774717
8.3035,0.0,7.62197822492527
8.2995,0.0,7.623299091075824
8.2955,0.0,7.624619957226377
8.2935,0.0,7.625940823376931
8.2915,0.0,7.627261689527485
8.2915,0.0,7.628582555678038
8.2905,0.0,7.629903421828591
8.2905,0.0,7.631224287979145
8.2925,0.0,7.632545154129699
8.295,0.0,7.6338660202802515
8.298,0.0,7.635186886430805
8.302,0.0,7.636507752581359
8.3095,0.0,7.637828618731913
8.318,0.0,7.6391494848824655
8.328,0.0,7.640470351033019
8.338,0.0,7.641791217183573
8.348,0.0,7.643112083334127
8.3585,0.0,7.644432949484679
8.369,0.0,7.645753815635233
8.381,0.0,7.647074681785787
8.3935,0.0,7.648395547936341
8.406,0.0,7.649716414086894
8.4185,0.0,7.651037280237447
8.4315,0.0,7.652358146388001
8.444,0.0,7.6536790125385545
8.4575,0.0,7.654999878689108
8.4715,0.0,7.656320744839661
8.487,0.0,7.657641610990215
8.5055,0.0,7.6589624771407685
8.5255,0.0,7.660283343291322
8.5465,0.0,7.661604209441876
8.5685,0.0,7.662925075592429
8.5905,0.0,7.6642459417429825
8.6145,0.8026796241118417,7.665566807893536
8.6395,0.0,7.66688767404409
8.665,0.0,7.668208540194643
8.6905,0.0,7.669529406345196
8.716,0.0,7.67085027249575
8.741,0.0,7.672171138646304
8.7645,0.0,7.673492004796857
8.7885,0.0,7.67481287094741
8.81,0.0,7.676133737097964
8.8315,0.0,7.677454603248518
8.8525,0.0,7.678775469399071
8.872,0.0,7.680096335549624
8.8905,0.0,7.681417201700178
8.9065,0.0,7.682738067850732
8.922,0.0,7.6840589340012855
8.9335,0.0,7.685379800151838
8.945,0.0,7.686700666302392
8.955,0.0,7.688021532452946
8.963,0.0,7.689342398603499
8.9715,0.0,7.690663264754052
8.9775,0.0,7.691984130904606
8.983,0.0,7.69330499705516
8.988,0.0,7.694625863205713
8.9905,0.0,7.695946729356266
8.993,0.0,7.69726759550682
8.994,0.0,7.698588461657374
8.9945,0.0,7.699909327807927
8.9955,0.0,7.701230193958481
8.9945,0.0,7.702551060109034
8.995,0.0,7.703871926259588
8.994,0.0,7.705192792410141
8.9915,0.0,7.706513658560695
8.9865,0.0,7.707834524711248
8.983,0.0,7.709155390861802
8.9785,0.0,7.710476257012355
8.9745,0.0,7.711797123162909
8.969,0.0,7.713117989313462
8.9635,0.0,7.7144388554640155
8.957,0.0,7.715759721614569
8.95,0.0,7.717080587765123
8.9415,0.0,7.718401453915677
8.933,0.0,7.7197223200662295
8.925,0.0,7.721043186216783
8.917,0.0,7.722364052367337
8.9095,0.0,7.723684918517891
8.901,0.0,7.7250057846684435
8.892,0.0,7.726326650818997
8.883,0.0,7.727647516969551
8.8725,0.0,7.728968383120105
8.8615,0.0,7.730289249270658
8.853,0.0,7.731610115421211
8.8425,0.0,7.732930981571765
8.833,0.0,7.7342518477223186
8.8225,0.0,7.735572713872872
8.8125,0.0,7.736893580023425
8.8005,0.0,7.738214446173979
8.7915,0.0,7.7395353123245325
8.7805,0.0,7.740856178475086
8.7715,0.0,7.742177044625639
8.7605,0.0,7.743497910776193
8.751,0.0,7.7448187769267465
8.741,0.0,7.7461396430773
8.731,0.0,7.747460509227853
8.7205,0.0,7.748781375378407
8.709,0.0,7.75010224152896
8.6975,0.0,7.751423107679514
8.687,0.0,7.752743973830068
8.6775,0.0,7.754064839980621
8.669,0.0,7.755385706131174
8.659,0.0,7.756706572281728
8.649,0.0,7.758027438432282
8.638,0.0,7.759348304582835
8.627,0.0,7.760669170733388
8.6175,0.0,7.761990036883942
8.6075,0.0,7.763310903034496
8.5995,0.0,7.7646317691850495
8.592,0.0,7.765952635335602
8.5835,0.0,7.767273501486156
8.5745,0.0,7.76859436763671
8.5665,0.0,7.7699152337872635
8.5575,0.0,7.771236099937816
8.549,0.0,7.77255696608837
8.54,0.0,7.773877832238924
8.5325,0.0,7.775198698389477
8.525,0.0,7.77651956454003
8.518,0.0,7.777840430690584
8.5095,0.0,7.779161296841138
8.5015,0.0,7.780482162991691
8.4935,0.0,7.781803029142245
8.4855,0.0,7.783123895292798
8.4785,0.0,7.784444761443352
8.4725,0.0,7.785765627593905
8.4665,0.0,7.787086493744459
8.4605,0.0,7.788407359895012
8.4545,0.0,7.789728226045566
8.4485,0.0,7.791049092196119
8.4435,0.0,7.792369958346673
8.439,0.0,7.793690824497226
8.4355,0.0,7.7950116906477795
8.4325,0.0,7.796332556798333
8.4315,0.0,7.797653422948887
8.43,0.0,7.798974289099441
8.4295,0.0,7.8002951552499935
8.4285,0.0,7.801616021400547
8.427,0.0,7.802936887551101
8.428,0.0,7.804257753701655
8.4295,0.0,7.8055786198522075
8.432,0.0,7.806899486002761
8.435,0.0,7.808220352153315
8.4385,0.0,7.809541218303869
8.442,0.0,7.810862084454421
8.4455,0.0,7.812182950604975
8.4485,0.0,7.813503816755529
8.4525,0.0,7.814824682906083
8.456,0.0,7.816145549056635
8.461,0.0,7.817466415207189
8.466,0.0,7.818787281357743
8.4705,0.0,7.8201081475082965
8.473,0.0,7.82142901365885
8.4765,0.0,7.822749879809403
8.48,0.0,7.824070745959957
8.4825,0.0,7.8253916121105105
8.4855,0.0,7.826712478261064
8.488,0.0,7.828033344411617
8.4915,0.0,7.829354210562171
8.4945,0.0,7.8306750767127244
8.496,0.0,7.831995942863278
8.4975,0.0,7.833316809013832
8.4985,0.0,7.834637675164385
8.4985,0.0,7.835958541314938
8.5,0.0,7.837279407465492
8.5005,0.0,7.838600273616046
8.502,0.0,7.839921139766599
8.502,0.0,7.841242005917152
8.501,0.0,7.842562872067706
8.4985,0.0,7.84388373821826
8.4975,0.0,7.845204604368813
8.4955,0.0,7.846525470519366
8.494,0.0,7.84784633666992
8.4935,0.0,7.849167202820474
8.4925,0.0,7.8504880689710275
8.4905,0.0,7.85180893512158
8.489,0.0,7.853129801272134
8.4865,0.0,7.854450667422688
8.4835,0.0,7.855771533573241
8.48,0.0,7.857092399723794
8.4775,0.0,7.858413265874348
8.4755,0.0,7.859734132024902
8.4735,0.0,7.861054998175455
8.4705,0.0,7.862375864326008
8.468,0.0,7.863696730476562
8.462,0.0,7.865017596627116
8.4585,0.0,7.866338462777669
8.455,0.0,7.867659328928223
8.451,0.0,7.868980195078776
8.4485,0.0,7.87030106122933
8.4445,0.0,7.871621927379883
8.442,0.0,7.872942793530437
8.4375,0.0,7.87426365968099
8.4335,0.0,7.875584525831544
8.4295,0.0,7.876905391982097
8.4245,0.0,7.878226258132651
8.421,0.0,7.879547124283204
8.4185,0.0,7.879547124283204
8.416,0.0,7.8799329798585696
8.4135,0.0,7.880318835433935
8.409,0.0,7.880704691009301
8.403,0.0,7.881090546584667
8.3995,0.0,7.881476402160033
8.396,0.0,7.881862257735399
8.394,0.0,7.882248113310765
8.392,0.0,7.882633968886131
8.3905,0.0,7.883019824461496
8.39,0.0,7.883405680036862
8.3895,0.0,7.883791535612228
8.39,0.0,7.884177391187594
8.3905,0.0,7.88456324676296
8.3935,0.0,7.884949102338326
8.3975,0.0,7.885334957913692
8.4015,0.0,7.8857208134890575
8.408,0.0,7.886106669064423
8.4135,0.0,7.886492524639789
8.419,0.0,7.886878380215155
8.424,0.0,7.8872642357905205
8.429,0.0,7.887650091365887
8.4345,0.0,7.888035946941253
8.44,0.0,7.888421802516619
8.4455,0.0,7.888807658091984
8.451,0.0,7.88919351366735
8.4565,0.0,7.889579369242716
8.461,0.0,7.889965224818082
8.464,0.0,7.890351080393447
8.4695,0.0,7.890736935968813
8.4725,0.0,7.89112279154418
8.4775,0.0,7.8915086471195455
8.483,0.0,7.891894502694911
8.4865,0.0,7.892280358270277
8.492,0.0,7.892666213845643
8.494,0.0,7.8930520694210085
8.497,0.0,7.893437924996374
8.4995,0.0,7.89382378057174
8.5025,0.0,7.894209636147107
8.506,0.0,7.894595491722472
8.5095,0.0,7.894981347297838
8.5125,0.0,7.895367202873204
8.5155,0.0,7.89575305844857
8.5185,0.0,7.896138914023935
8.52,0.0,7.896524769599301
8.523,0.0,7.896910625174667
8.5255,0.0,7.897296480750033
8.529,0.0,7.897682336325399
8.5325,0.0,7.898068191900765
8.536,0.0,7.898454047476131
8.5385,0.0,7.898839903051496
8.5405,0.0,7.899225758626862
8.5425,0.0,7.899611614202228
8.543,0.0,7.899997469777594
8.544,0.0,7.900383325352959
8.5445,0.0,7.900769180928326
8.545,0.0,7.901155036503692
8.5475,0.0,7.9015408920790575
8.5485,0.0,7.901926747654423
8.5495,0.0,7.902312603229789
8.5495,0.0,7.902698458805155
8.5495,0.0,7.9030843143805205
8.5515,0.0,7.903470169955886
8.5535,0.0,7.903856025531253
8.5555,0.0,7.904241881106619
8.5575,0.0,7.904627736681984
8.5595,0.0,7.90501359225735
8.5605,0.0,7.905399447832716
8.563,0.0,7.905785303408082
8.5645,0.0,7.906171158983447
8.566,0.0,7.906557014558813
8.5685,0.0,7.906942870134179
8.5705,0.0,7.9073287257095455
8.572,0.0,7.907714581284911
8.5735,0.0,7.908100436860277
8.5735,0.0,7.908486292435643
8.5725,0.0,7.9088721480110085
8.5725,0.0,7.909258003586374
8.573,0.0,7.90964385916174
8.574,0.0,7.910029714737106
8.575,0.0,7.910415570312472
8.5755,0.0,7.910801425887838
8.5745,0.0,7.911187281463204
8.572,0.0,7.91157313703857
8.5705,0.0,7.911958992613935
8.5685,0.0,7.912344848189301
8.567,0.0,7.912730703764667
8.566,0.0,7.9131165593400326
8.566,0.0,7.913502414915399
8.5655,0.0,7.913888270490765
8.5655,0.0,7.914274126066131
8.566,0.0,7.914659981641496
8.567,0.0,7.915045837216862
8.569,0.0,7.915431692792228
8.5735,0.0,7.915817548367594
8.5795,0.0,7.916203403942959
8.587,0.0,7.916589259518325
8.595,0.0,7.916975115093692
8.6035,0.27008962751210475,7.9173609706690575
8.613,0.0,7.917746826244423
8.624,0.0,7.918132681819789
8.636,0.0,7.918518537395155
8.649,0.0,7.9189043929705205
8.6655,0.0,7.919290248545886
8.68,0.0,7.919676104121252
8.6955,0.0,7.920061959696619
8.711,0.0,7.920447815271984
8.725,0.0,7.92083367084735
8.7405,0.0,7.921219526422716
8.7535,0.0,7.921605381998082
8.7675,0.0,7.921991237573447
8.78,0.0,7.922377093148813
8.793,0.0,7.922762948724179
8.806,0.0,7.9231488042995455
8.8145,0.0,7.923534659874911
8.8225,0.0,7.923920515450277
8.831,0.0,7.924306371025643
8.838,0.0,7.9246922266010085
8.845,0.0,7.925078082176374
8.853,0.0,7.92546393775174
8.8575,0.0,7.925849793327106
8.8625,0.0,7.9262356489024715
8.866,0.0,7.926621504477838
8.8675,0.0,7.927007360053204
8.869,0.0,7.92739321562857
8.87,0.0,7.927779071203935
8.871,0.0,7.928164926779301
8.8715,0.0,7.928550782354667
8.8735,0.0,7.928936637930033
8.8725,0.0,7.929322493505398
8.8715,0.0,7.929708349080765
8.867,0.0,7.930094204656131
8.863,0.0,7.930480060231496
8.8585,0.0,7.930865915806862
8.8555,0.0,7.931251771382228
8.8515,0.0,7.931637626957594
8.8475,0.0,7.932023482532959
8.8425,0.0,7.932409338108325
8.835,0.0,7.932795193683692
8.83,0.0,7.9331810492590575
8.8235,0.0,7.933566904834423
8.816,0.0,7.933952760409789
8.811,0.0,7.934338615985155
8.805,0.0,7.9347244715605205
8.7985,0.0,7.935110327135886
8.792,0.0,7.935496182711252
8.7855,0.0,7.935882038286618
8.778,0.0,7.936267893861984
8.771,0.0,7.93665374943735
8.764,0.0,7.937039605012716
8.7585,0.0,7.937425460588082
8.7525,0.0,7.937811316163447
8.745,0.0,7.938197171738813
8.7395,0.0,7.938583027314179
8.732,0.0,7.938968882889545
8.725,0.0,7.939354738464911
8.716,0.0,7.939740594040277
8.707,0.0,7.940126449615643
8.7005,0.0,7.9405123051910085
8.6935,0.0,7.940898160766374
8.687,0.0,7.94128401634174
8.6805,0.0,7.941669871917106
8.6735,0.0,7.9420557274924715
8.6665,0.0,7.942441583067838
8.659,0.0,7.942827438643204
8.6525,0.0,7.94321329421857
8.648,0.0,7.943599149793935
8.6415,0.0,7.943985005369301
8.6355,0.0,7.944370860944667
8.63,0.0,7.944756716520033
8.622,0.0,7.945142572095398
8.6155,0.0,7.945528427670764
8.6095,0.0,7.945914283246131
8.6045,0.0,7.946300138821496
8.6,0.0,7.946685994396862
8.5965,0.0,7.947071849972228
8.5935,0.0,7.947457705547594
8.5905,0.0,7.947843561122959
8.588,0.0,7.948229416698325
8.5865,0.0,7.948615272273691
8.5845,0.0,7.9490011278490575
8.5845,0.0,7.949386983424423
8.5875,0.0,7.949772838999789
8.59,0.0,7.950158694575155
8.5945,0.0,7.9505445501505205
8.5985,0.0,7.950930405725886
8.6015,0.0,7.951316261301252
8.605,0.0,7.951702116876618
